,id,created_at,text
255,1655185518169300992,2023-05-07 12:19:14+00:00,"Kishore Bisoi 
Urology department 
3 rd floor 3c2
Bed no - HDU 2 
BLOOD GRP - B+
AIIMS, RAIPUR
contact no - 7609837… https://t.co/xRVvHyew5Q"
256,1655185379979558914,2023-05-07 12:18:41+00:00,"@narendramodi How many of those universities, medical colleges &amp; oth educational institutions that the Hon'ble… https://t.co/Zp6dObzH6J"
257,1655184704436334593,2023-05-07 12:16:00+00:00,"RT @ani_digital: Hybrid education is way forward for undergraduate, postgraduate medical education: AIIMS Delhi

Read @ANI Story | https://…"
258,1655184295861047297,2023-05-07 12:14:22+00:00,"RT @YASMinistry: Dr. Arwind Rajwanshi, ED of AIIMS Raebareli, discuss the vital role of sports in promoting youth well-being at the Y20 con…"
259,1655182502007537665,2023-05-07 12:07:14+00:00,"RT @KIITUniversity: Our heartfelt congratulations to #KIITians Anurag Samantaray, Asish Mohapatra, and Ayush Mohapatra from the KIIT School…"
260,1655181587812851712,2023-05-07 12:03:36+00:00,"RT @anupma78784: @aiims_newdelhi @aiims_nd @srinivasaiims @mansukhmandviya @PMOIndia @narendramodi In aiims delhi(east campus), temporary r…"
261,1655180773442351104,2023-05-07 12:00:22+00:00,"RT @hindu_activist7: Oo Intellectual FYI modi govt never built a temple using public tax money. 
Modi govt built 
1. 15 AIIMS
2. 7 IITs
3.…"
262,1655180607847272448,2023-05-07 11:59:43+00:00,"RT @YASMinistry: Dr. Arwind Rajwanshi, ED of AIIMS Raebareli, discuss the vital role of sports in promoting youth well-being at the Y20 con…"
263,1655179885953060864,2023-05-07 11:56:51+00:00,"@narendramodi @INCIndia was taking 85% commission still they made so many PSU, IIT,IIM, AIIMS, roads, Airports, Rai… https://t.co/lXmhXnTiEo"
264,1655179838490136578,2023-05-07 11:56:39+00:00,"RT @KIITUniversity: Our heartfelt congratulations to #KIITians Anurag Samantaray, Asish Mohapatra, and Ayush Mohapatra from the KIIT School…"
265,1655179699205681156,2023-05-07 11:56:06+00:00,"#INICET How tough it is to get MD General Medicine in AIIMS, Delhi #neetpg2023 https://t.co/tyS6f5vQjP"
266,1655179278382956544,2023-05-07 11:54:26+00:00,"From FTII To AIIMS Patna, List Of Jobs To Apply For This Week News https://t.co/FHdupEwtcL"
267,1655179025541902337,2023-05-07 11:53:26+00:00,There are several government organisations that are currently hiring. The ones that have opened their recruitment d… https://t.co/39QnZhfFBT
268,1655178249939619840,2023-05-07 11:50:21+00:00,"RT @YASMinistry: Dr. Arwind Rajwanshi, ED of AIIMS Raebareli, discuss the vital role of sports in promoting youth well-being at the Y20 con…"
269,1655177218971303938,2023-05-07 11:46:15+00:00,"RT @Dipshik37409256: 🔶Dr.Gupta told about the loopholes in the PM report made by Cooper hospital &amp; contamination of crime scene.
🔶AIIMS was…"
270,1655177212658860032,2023-05-07 11:46:13+00:00,"RT @Dipshik37409256: 🔶Why Dr. Sudhir Gupta made a U-turn from 200% strangulation to suicide ?
🔶AIIMS didn't have the body to examine.
🔶Adeq…"
271,1655176357637410817,2023-05-07 11:42:50+00:00,"RT @docdeepika: Dear Citizens of India, 
While you do see the AIIMS &amp; Apollos around you, where have all the Primary Health Care facilities…"
272,1655175804211580930,2023-05-07 11:40:38+00:00,RT @MedicoApps: To Get Daily Updates for NEET PG / NeXTPG / INI CET / FMGE / AIIMS PG goto   https://t.co/8xgRm0KBEP…
273,1655175680295059456,2023-05-07 11:40:08+00:00,"RT @Dipshik37409256: 🔶Dr.Gupta told about the loopholes in the PM report made by Cooper hospital &amp; contamination of crime scene.
🔶AIIMS was…"
274,1655175673672269831,2023-05-07 11:40:06+00:00,"RT @Dipshik37409256: 🔶Why Dr. Sudhir Gupta made a U-turn from 200% strangulation to suicide ?
🔶AIIMS didn't have the body to examine.
🔶Adeq…"
275,1655175236780785664,2023-05-07 11:38:22+00:00,RT @medicaldialogs: 49 SR Post Vacancies At AIIMS Gorakhpur: View All Details Here @aiims_gkp #allindiainstituteofmedicalsciences #aiims #a…
276,1655175157600890881,2023-05-07 11:38:03+00:00,"RT @KIITUniversity: Our heartfelt congratulations to #KIITians Anurag Samantaray, Asish Mohapatra, and Ayush Mohapatra from the KIIT School…"
277,1655174763390861314,2023-05-07 11:36:29+00:00,"RT @Dipshik37409256: 🔶Dr.Gupta told about the loopholes in the PM report made by Cooper hospital &amp; contamination of crime scene.
🔶AIIMS was…"
278,1655174759272034305,2023-05-07 11:36:28+00:00,"RT @Dipshik37409256: 🔶Why Dr. Sudhir Gupta made a U-turn from 200% strangulation to suicide ?
🔶AIIMS didn't have the body to examine.
🔶Adeq…"
279,1655174456770265093,2023-05-07 11:35:16+00:00,"RT @KIITUniversity: Our heartfelt congratulations to #KIITians Anurag Samantaray, Asish Mohapatra, and Ayush Mohapatra from the KIIT School…"
280,1655174057946660872,2023-05-07 11:33:41+00:00,"Dr. Arwind Rajwanshi, ED of AIIMS Raebareli, discuss the vital role of sports in promoting youth well-being at the… https://t.co/TdvbdRc2Ej"
281,1655173902027591680,2023-05-07 11:33:04+00:00,49 SR Post Vacancies At AIIMS Gorakhpur: View All Details Here @aiims_gkp #allindiainstituteofmedicalsciences… https://t.co/fTM2VrKP7o
282,1655173407082971142,2023-05-07 11:31:06+00:00,"RT @KIITUniversity: Our heartfelt congratulations to #KIITians Anurag Samantaray, Asish Mohapatra, and Ayush Mohapatra from the KIIT School…"
283,1655172977359462400,2023-05-07 11:29:24+00:00,"RT @KIITUniversity: Our heartfelt congratulations to #KIITians Anurag Samantaray, Asish Mohapatra, and Ayush Mohapatra from the KIIT School…"
284,1655172754595782657,2023-05-07 11:28:30+00:00,@DevLadpura @drvinay_aiims @DrDhruvchauhan @Dundara_jodhpur @drvipinyogi @AiimsU I guarantee you that every Indian… https://t.co/kfsBHScR68
285,1655172057158516740,2023-05-07 11:25:44+00:00,"AIIMS INI SS Result 2023 out at https://t.co/69KGq0GnbO, steps to check https://t.co/5DIQzVPtjD"
286,1655171469478068224,2023-05-07 11:23:24+00:00,"RT @Dipshik37409256: 🔶Dr.Gupta told about the loopholes in the PM report made by Cooper hospital &amp; contamination of crime scene.
🔶AIIMS was…"
287,1655171464402993152,2023-05-07 11:23:23+00:00,"RT @Dipshik37409256: 🔶Why Dr. Sudhir Gupta made a U-turn from 200% strangulation to suicide ?
🔶AIIMS didn't have the body to examine.
🔶Adeq…"
288,1655171324921237509,2023-05-07 11:22:50+00:00,"RT @Farfalla131: The marks of strangulation and hanging are different as I had been performing autopsies for nearly 28 years. 

Roopkumar S…"
289,1655171316360806401,2023-05-07 11:22:48+00:00,"RT @Dipshik37409256: 🔶Dr.Gupta told about the loopholes in the PM report made by Cooper hospital &amp; contamination of crime scene.
🔶AIIMS was…"
290,1655171315123507201,2023-05-07 11:22:47+00:00,"RT @hindu_activist7: @Jithend69422290 Aiims bibi nagar. 
Every parliament constituency is sanctioned one medical college. Telangana hasn't…"
291,1655171310945976321,2023-05-07 11:22:46+00:00,"RT @Dipshik37409256: 🔶Why Dr. Sudhir Gupta made a U-turn from 200% strangulation to suicide ?
🔶AIIMS didn't have the body to examine.
🔶Adeq…"
292,1655169899776606208,2023-05-07 11:17:10+00:00,"RT @Newsumindia: Hybrid education is way forward for UG, PG medical education: AIIMS Delhi https://t.co/zl0HXWclw3"
293,1655168176215457792,2023-05-07 11:10:19+00:00,"Hybrid education is way forward for undergraduate, postgraduate medical education: AIIMS Delhi

@aiims_newdelhi |… https://t.co/9Gd3bP1W31"
294,1655167001567051776,2023-05-07 11:05:39+00:00,RT @DRSPEXY: Today's inicet PSM questions #inicet #aiims #aiimsexam #neetpg2023 https://t.co/OXt9t7AHjv
295,1655164721329496064,2023-05-07 10:56:35+00:00,"RT @Justice78602373: 📌Why did Dr. Sudhir Gupta Leak The AIIMS Report To Selective Media ❓
📌Why did he suddenly take U-turn❓

@ips_nupurpras…"
296,1655164159011753984,2023-05-07 10:54:21+00:00,"RT @KIITUniversity: Our heartfelt congratulations to #KIITians Anurag Samantaray, Asish Mohapatra, and Ayush Mohapatra from the KIIT School…"
297,1655160124288430082,2023-05-07 10:38:19+00:00,"RT @ians_india: #AIIMS Patna alumnus's Sunday #health camps provide free care to 10K villagers

Read: https://t.co/fdKVA0y9F3 https://t.co/…"
298,1655159719516950530,2023-05-07 10:36:43+00:00,"Hybrid education is way forward for undergraduate, postgraduate medical education: AIIMS Delhi, ET HealthWorld https://t.co/HFv5reFB2d"
299,1655158801245569025,2023-05-07 10:33:04+00:00,"AIIMS Raipur Registration Process For Admission To PhD Program To End On 22nd May, Check out Details #aiimsraipur… https://t.co/o36CwUi1b2"
300,1655158132706795521,2023-05-07 10:30:24+00:00,"RT @Dipshik37409256: 🔶Dr.Gupta told about the loopholes in the PM report made by Cooper hospital &amp; contamination of crime scene.
🔶AIIMS was…"
301,1655158120321040384,2023-05-07 10:30:21+00:00,"RT @Dipshik37409256: 🔶Why Dr. Sudhir Gupta made a U-turn from 200% strangulation to suicide ?
🔶AIIMS didn't have the body to examine.
🔶Adeq…"
302,1655157882076434433,2023-05-07 10:29:25+00:00,RT @YASMinistry: Day 1 of Y20 at @aiims was a whirlwind of captivating events! From thought-provoking panel discussions to showcasing the c…
303,1655157827613388800,2023-05-07 10:29:12+00:00,"RT @Dipshik37409256: 🔶Dr.Gupta told about the loopholes in the PM report made by Cooper hospital &amp; contamination of crime scene.
🔶AIIMS was…"
304,1655157818134241284,2023-05-07 10:29:09+00:00,"RT @Dipshik37409256: 🔶Why Dr. Sudhir Gupta made a U-turn from 200% strangulation to suicide ?
🔶AIIMS didn't have the body to examine.
🔶Adeq…"
305,1655157810647429121,2023-05-07 10:29:08+00:00,"RT @KIITUniversity: Our heartfelt congratulations to #KIITians Anurag Samantaray, Asish Mohapatra, and Ayush Mohapatra from the KIIT School…"
306,1655157713910001664,2023-05-07 10:28:44+00:00,"RT @docdeepika: Dear Citizens of India, 
While you do see the AIIMS &amp; Apollos around you, where have all the Primary Health Care facilities…"
307,1655157445344526338,2023-05-07 10:27:40+00:00,RT @YASMinistry: Day 2 of Y20 Consultation is streaming now with a lineup of exceptional speakers and engaging sessions. Get ready to be in…
308,1655157051029622785,2023-05-07 10:26:06+00:00,"RT @Dipshik37409256: 🔶Dr.Gupta told about the loopholes in the PM report made by Cooper hospital &amp; contamination of crime scene.
🔶AIIMS was…"
309,1655157047812562946,2023-05-07 10:26:06+00:00,"RT @Dipshik37409256: 🔶Why Dr. Sudhir Gupta made a U-turn from 200% strangulation to suicide ?
🔶AIIMS didn't have the body to examine.
🔶Adeq…"
310,1655157037779546112,2023-05-07 10:26:03+00:00,"RT @MudavathGovin19: @RainbowHospital  this is the most horrible &amp; terrifying act by RainBow Hospitals https://t.co/t9W03oume9
AIIMS must t…"
311,1655156985489129474,2023-05-07 10:25:51+00:00,"@RainbowHospital  this is the most horrible &amp; terrifying act by RainBow Hospitals https://t.co/t9W03oume9
AIIMS must take necessary action"
312,1655155311127445508,2023-05-07 10:19:12+00:00,"RT @KIITUniversity: Our heartfelt congratulations to #KIITians Anurag Samantaray, Asish Mohapatra, and Ayush Mohapatra from the KIIT School…"
313,1655154863699787776,2023-05-07 10:17:25+00:00,"Hybrid education is way forward for undergraduate, postgraduate medical education: AIIMS Delhi Hybrid education is… https://t.co/xAWI6KvE3B"
314,1655153924431843328,2023-05-07 10:13:41+00:00,"@theliverdr https://t.co/ZFzfJYwZIU
This gentleman claims to be a former consultant at AIIMS.Yet peddles dangerous advice."
315,1655153568515751937,2023-05-07 10:12:16+00:00,"RT @shaileshrtiwari: Highways, toilets, Vande Bharat, expressways, airports, IITs, AIIMS, Chenab Bridge, Atal Tunnel, Border Roads , UPI, G…"
316,1655151842945560576,2023-05-07 10:05:25+00:00,RT @Prince_Eduhub: POV: You are on your way to face the exam you have worked hard for👍👍👍👏😊 #neet #aiims #mbbs #medical #biology #doctor #ne…
317,1655151550250074112,2023-05-07 10:04:15+00:00,"AIIMS INI SS Result 2023 declared on https://t.co/FVWzmL2l8H, result PDF here https://t.co/CVWKo3bT6V"
318,1655150899139059713,2023-05-07 10:01:40+00:00,"RT @benjy_md: #INISS #aiims may 2023 recall 
**Q. NOT a feature of Addison❓
A. Hyperkalemia 
B. Hyponatremia 
C. Hypocalcemia 
D. Eosinophi…"
319,1655149162424328193,2023-05-07 09:54:46+00:00,AIIMS**
320,1655149111103074304,2023-05-07 09:54:33+00:00,"RT @hindu_activist7: Oo Intellectual FYI modi govt never built a temple using public tax money. 
Modi govt built 
1. 15 AIIMS
2. 7 IITs
3.…"
321,1655149042387812353,2023-05-07 09:54:17+00:00,"RT @KIITUniversity: Our heartfelt congratulations to #KIITians Anurag Samantaray, Asish Mohapatra, and Ayush Mohapatra from the KIIT School…"
322,1655148950306045954,2023-05-07 09:53:55+00:00,"RT @KIITUniversity: Our heartfelt congratulations to #KIITians Anurag Samantaray, Asish Mohapatra, and Ayush Mohapatra from the KIIT School…"
323,1655148260678578176,2023-05-07 09:51:11+00:00,"@PMOIndia I would like to inform you that my mother is facing cancer problems 
My mother condition is very critical… https://t.co/yWqmdht86L"
324,1655148145838538757,2023-05-07 09:50:43+00:00,@Chellaney Sir besides this health care institute like AIIMS in the name of autonomous had started  targeting Nursi… https://t.co/VL1TRtO4WI
325,1655147767780757504,2023-05-07 09:49:13+00:00,"I would like to inform you that my mother is facing cancer problems 
My mother condition is very critical
So I came… https://t.co/BR4MaT19AB"
326,1655147326829387777,2023-05-07 09:47:28+00:00,The newly elected RDA meets the Director of AIIMS Bhubaneswar for a formal introduction of the members. A no. of is… https://t.co/66TD7Z5rvz
327,1655146763010068480,2023-05-07 09:45:14+00:00,"I would like to inform you that my mother is facing cancer problems 
My mother condition is very critical
So I came… https://t.co/1G5gvhybiY"
328,1655146003161554944,2023-05-07 09:42:12+00:00,"@PMOIndia
I would like to inform you that my mother is facing cancer problems 
My mother condition is very critical… https://t.co/udIUuKsxA1"
329,1655143808454266881,2023-05-07 09:33:29+00:00,"RT @Newsumindia: Hybrid education is way forward for UG, PG medical education: AIIMS Delhi https://t.co/zl0HXWclw3"
330,1655140153063776256,2023-05-07 09:18:58+00:00,"RT @KIITUniversity: Our heartfelt congratulations to #KIITians Anurag Samantaray, Asish Mohapatra, and Ayush Mohapatra from the KIIT School…"
331,1655139192073076736,2023-05-07 09:15:09+00:00,"AIIMS INI SS Result 2023 declared on https://t.co/cCk3d7vPqi, result PDF here https://t.co/E3oyAcfaq2"
332,1655137935258427394,2023-05-07 09:10:09+00:00,RT @DRSPEXY: Today's inicet PSM questions #inicet #aiims #aiimsexam #neetpg2023 https://t.co/OXt9t7AHjv
333,1655137584228757504,2023-05-07 09:08:45+00:00,Today's inicet PSM questions #inicet #aiims #aiimsexam #neetpg2023 https://t.co/OXt9t7AHjv
334,1655137521880399872,2023-05-07 09:08:30+00:00,RT @Prince_Eduhub: POV: You are on your way to face the exam you have worked hard for👍👍👍👏😊 #neet #aiims #mbbs #medical #biology #doctor #ne…
335,1655137157898735617,2023-05-07 09:07:04+00:00,1 year old photo of my father during his treatment (cancer) in Delhi AIIMS https://t.co/AeR6s84rkM
336,1655136646856335360,2023-05-07 09:05:02+00:00,"RT @hindu_activist7: Oo Intellectual FYI modi govt never built a temple using public tax money. 
Modi govt built 
1. 15 AIIMS
2. 7 IITs
3.…"
337,1655136586743402497,2023-05-07 09:04:47+00:00,@DevLadpura @drvinay_aiims @DrDhruvchauhan @Dundara_jodhpur @drvipinyogi @AiimsU His book is the complicated and shitty
338,1655136557890928640,2023-05-07 09:04:41+00:00,"RT @KIITUniversity: Our heartfelt congratulations to #KIITians Anurag Samantaray, Asish Mohapatra, and Ayush Mohapatra from the KIIT School…"
339,1655135976061272064,2023-05-07 09:02:22+00:00,"RT @AyushiiSingh01: Youth 20 consultation , AIIMS Rishikesh
By @YASMinistry India😄 https://t.co/3eBTT0DxR0"
340,1655135790610157569,2023-05-07 09:01:38+00:00,"Youth 20 consultation , AIIMS Rishikesh
By @YASMinistry India😄 https://t.co/3eBTT0DxR0… https://t.co/jO8SVme0Ms"
341,1655135784905900032,2023-05-07 09:01:36+00:00,"RT @PBMCI: @santosh_1876 @Pooja41717197 @NEEMGI1 @DrKushal_S @DrDatta_AIIMS Oh come on

There number is definitely more than 50%

Otherwise…"
342,1655135772310405123,2023-05-07 09:01:33+00:00,RT @santosh_1876: @Pooja41717197 @NEEMGI1 @DrKushal_S @DrDatta_AIIMS @PBMCI This is the problem with public. Every murderers represent them…
343,1655135050755612675,2023-05-07 08:58:41+00:00,"RT @KIITUniversity: Our heartfelt congratulations to #KIITians Anurag Samantaray, Asish Mohapatra, and Ayush Mohapatra from the KIIT School…"
344,1655135025627820032,2023-05-07 08:58:35+00:00,"RT @PBMCI: @santosh_1876 @Pooja41717197 @NEEMGI1 @DrKushal_S @DrDatta_AIIMS Oh come on

There number is definitely more than 50%

Otherwise…"
345,1655134819242901504,2023-05-07 08:57:46+00:00,"@santosh_1876 @Pooja41717197 @NEEMGI1 @DrKushal_S @DrDatta_AIIMS Oh come on

There number is definitely more than 5… https://t.co/6PIzRzjN3m"
346,1655134385912561664,2023-05-07 08:56:03+00:00,"RT @mansukhmandviya: New India Aiming For More AIIMS! 🏥

The number of AIIMS has increased by more than three times under PM @NarendraModi…"
347,1655134246552616960,2023-05-07 08:55:29+00:00,"RT @hindu_activist7: Oo Intellectual FYI modi govt never built a temple using public tax money. 
Modi govt built 
1. 15 AIIMS
2. 7 IITs
3.…"
348,1655134242094088193,2023-05-07 08:55:28+00:00,RT @santosh_1876: @Pooja41717197 @NEEMGI1 @DrKushal_S @DrDatta_AIIMS @PBMCI This is the problem with public. Every murderers represent them…
349,1655134129237655553,2023-05-07 08:55:01+00:00,"AIIMS INI SS Result 2023 declared on https://t.co/pwpYOfUR3F, result PDF here https://t.co/10yqh8tlnT"
350,1655133515544162305,2023-05-07 08:52:35+00:00,"RT @KIITUniversity: Our heartfelt congratulations to #KIITians Anurag Samantaray, Asish Mohapatra, and Ayush Mohapatra from the KIIT School…"
351,1655133105588682752,2023-05-07 08:50:57+00:00,"RT @KIITUniversity: Our heartfelt congratulations to #KIITians Anurag Samantaray, Asish Mohapatra, and Ayush Mohapatra from the KIIT School…"
352,1655132597268402176,2023-05-07 08:48:56+00:00,"RT @hindu_activist7: Oo Intellectual FYI modi govt never built a temple using public tax money. 
Modi govt built 
1. 15 AIIMS
2. 7 IITs
3.…"
353,1655132447812775937,2023-05-07 08:48:21+00:00,@Pooja41717197 @NEEMGI1 @DrKushal_S @DrDatta_AIIMS @PBMCI This is the problem with public. Every murderers represen… https://t.co/uzxaayx9RW
354,1655131882340904965,2023-05-07 08:46:06+00:00,"RT @RajeevJayadevan: 1 out of five who died were below age 45

Profile of first and second waves in India 

Low lymphocyte count notable am…"
355,1655131176036864001,2023-05-07 08:43:17+00:00,Went to give aiims exam and they were sneaking inside our t shirts.  We had to make this country  safer for our wom… https://t.co/bRTR1ycF1M
356,1655130232012308481,2023-05-07 08:39:32+00:00,"RT @KIITUniversity: Our heartfelt congratulations to #KIITians Anurag Samantaray, Asish Mohapatra, and Ayush Mohapatra from the KIIT School…"
357,1655129683434909698,2023-05-07 08:37:22+00:00,"RT @hindu_activist7: Oo Intellectual FYI modi govt never built a temple using public tax money. 
Modi govt built 
1. 15 AIIMS
2. 7 IITs
3.…"
358,1655129070173057024,2023-05-07 08:34:55+00:00,"RT @RajeevJayadevan: 1 out of five who died were below age 45

Profile of first and second waves in India 

Low lymphocyte count notable am…"
359,1655128387554545667,2023-05-07 08:32:13+00:00,"RT @Dipshik37409256: 🔶Dr.Gupta told about the loopholes in the PM report made by Cooper hospital &amp; contamination of crime scene.
🔶AIIMS was…"
360,1655128362699067392,2023-05-07 08:32:07+00:00,"RT @Dipshik37409256: 🔶Why Dr. Sudhir Gupta made a U-turn from 200% strangulation to suicide ?
🔶AIIMS didn't have the body to examine.
🔶Adeq…"
361,1655128152103096320,2023-05-07 08:31:16+00:00,"RT @mr_rahul7: Many JEE &amp; NEET aspirants commit suicide not because they are disappointed, but because they feel guilty about not getting i…"
362,1655126876120047616,2023-05-07 08:26:12+00:00,"Join us for the ultimate Live Paper solution for NEET UG 2023.
Get the most precise solution on our live stream sta… https://t.co/9g6ra6zQ4z"
363,1655124817056792579,2023-05-07 08:18:01+00:00,"RT @Dipshik37409256: 🔶Dr.Gupta told about the loopholes in the PM report made by Cooper hospital &amp; contamination of crime scene.
🔶AIIMS was…"
364,1655124808030650369,2023-05-07 08:17:59+00:00,"RT @Dipshik37409256: 🔶Why Dr. Sudhir Gupta made a U-turn from 200% strangulation to suicide ?
🔶AIIMS didn't have the body to examine.
🔶Adeq…"
365,1655124347026124801,2023-05-07 08:16:09+00:00,"RT @RajeevJayadevan: 1 out of five who died were below age 45

Profile of first and second waves in India 

Low lymphocyte count notable am…"
366,1655122897567117313,2023-05-07 08:10:24+00:00,"RT @Justice78602373: 📌Why did Dr. Sudhir Gupta Leak The AIIMS Report To Selective Media ❓
📌Why did he suddenly take U-turn❓

@ips_nupurpras…"
367,1655122826570117120,2023-05-07 08:10:07+00:00,@aiims_newdelhi kindly request the exam section to instruct exam centers to turn on airconditioners in exam halls.… https://t.co/usglBTB1OS
368,1655121802270756865,2023-05-07 08:06:02+00:00,"RT @irfanshamas: @DevLadpura @drvinay_aiims @DrDhruvchauhan @Dundara_jodhpur @drvipinyogi @AiimsU Rip dr BD chaurasia.
No doctor in last fe…"
369,1655121772042416129,2023-05-07 08:05:55+00:00,RT @TheQwisher: @DevLadpura @drvinay_aiims @DrDhruvchauhan @Dundara_jodhpur @drvipinyogi @AiimsU I read his book in and out during my med s…
370,1655121420647821312,2023-05-07 08:04:32+00:00,"RT @deoghar_aiims: #NICU facility started at #AIIMSDeoghar 
@NarendraKArora president AIIMS Deoghar inaugurated the services 
@drsaurabh68…"
371,1655120555983638535,2023-05-07 08:01:05+00:00,@Indian__doctor @myogiadityanath @PMOIndia @AiimsU @FAIMA_INDIA_ @FordaIndia @Chulbulpanda420 @DrDatta_AIIMS… https://t.co/PiiO75iOMI
372,1655119337001459713,2023-05-07 07:56:15+00:00,RT @drdeepakguptans: With Preeti on my right .. longest surviving cadaveric cardiac transplant recipient of AIIMS since 2002.. 20 yrs after…
373,1655119019647856641,2023-05-07 07:54:59+00:00,RT @Prince_Eduhub: POV: You are on your way to face the exam you have worked hard for👍👍👍👏😊 #neet #aiims #mbbs #medical #biology #doctor #ne…
374,1655117836757635073,2023-05-07 07:50:17+00:00,"RT @Justice78602373: 📌Why did Dr. Sudhir Gupta Leak The AIIMS Report To Selective Media ❓
📌Why did he suddenly take U-turn❓

@ips_nupurpras…"
375,1655117381050728448,2023-05-07 07:48:28+00:00,RT @drdeepakguptans: With Preeti on my right .. longest surviving cadaveric cardiac transplant recipient of AIIMS since 2002.. 20 yrs after…
376,1655117357097058304,2023-05-07 07:48:23+00:00,"@gungun_xoxo I'm late but wish u luck , i hope u get the result u want maybe AIIMS delhi"
377,1655117277522714625,2023-05-07 07:48:04+00:00,"RT @NEETPG2024: Hello🙋‍♂️ 🙋‍♀️ #Doctors #MedTwitter
How was the #INICET Exam ..⁉️
#aiims #inicet2023 #NEETPG 
#NEETPG23 #NEETPG2024 #MBBS #…"
378,1655117093749022726,2023-05-07 07:47:20+00:00,"RT @KIITUniversity: Our heartfelt congratulations to #KIITians Anurag Samantaray, Asish Mohapatra, and Ayush Mohapatra from the KIIT School…"
379,1655116694812254209,2023-05-07 07:45:45+00:00,"AIIMS, Kalyani Vacancy 2023: Apply Online for 153 Senior Resident Posts More info @ https://t.co/LGpQWBXdzx… https://t.co/AvT3zDFakx"
380,1655116092682162176,2023-05-07 07:43:21+00:00,@exo_sak Imagine being an AIIMS doctor and bullying people on the internet... Don't y'all take an oath or something… https://t.co/l3QA88545S
381,1655115415557931008,2023-05-07 07:40:40+00:00,"RT @KIITUniversity: Our heartfelt congratulations to #KIITians Anurag Samantaray, Asish Mohapatra, and Ayush Mohapatra from the KIIT School…"
382,1655115410180562945,2023-05-07 07:40:39+00:00,"RT @RajeevJayadevan: 1 out of five who died were below age 45

Profile of first and second waves in India 

Low lymphocyte count notable am…"
383,1655115189774086146,2023-05-07 07:39:46+00:00,"RT @AjaybhattBJP4UK: Expanding access to quality healthcare, the number of AIIMS (All India Institutes of Medical Sciences) has more than t…"
384,1655115096014860288,2023-05-07 07:39:24+00:00,"RT @RajeevJayadevan: 1 out of five who died were below age 45

Profile of first and second waves in India 

Low lymphocyte count notable am…"
385,1655114903617966081,2023-05-07 07:38:38+00:00,RT @drdeepakguptans: With Preeti on my right .. longest surviving cadaveric cardiac transplant recipient of AIIMS since 2002.. 20 yrs after…
386,1655114769420939265,2023-05-07 07:38:06+00:00,"RT @nettomundadan: CIDS KERALA CHAPTER
ID FrIDay- May 12,2023 at 7 pm to 8 pm
 *Extrapulmonary TB Module* 
Guest of Honour: Dr Manish Sonej…"
387,1655114698994647041,2023-05-07 07:37:49+00:00,"@IndiaIEBharath @brijdutt @ANI @himantabiswa @BJP4Karnataka Nothing , except for few IITs , AIIMS etc , made Bengal… https://t.co/ZGve70RHCP"
388,1655113664041738240,2023-05-07 07:33:42+00:00,"RT @KIITUniversity: Our heartfelt congratulations to #KIITians Anurag Samantaray, Asish Mohapatra, and Ayush Mohapatra from the KIIT School…"
389,1655113605204033536,2023-05-07 07:33:28+00:00,"RT @NEETPG2024: Hello🙋‍♂️ 🙋‍♀️ #Doctors #MedTwitter
How was the #INICET Exam ..⁉️
#aiims #inicet2023 #NEETPG 
#NEETPG23 #NEETPG2024 #MBBS #…"
390,1655113512077885449,2023-05-07 07:33:06+00:00,There is only IIT Indore &amp; IIM Indore which are good institutions.AiiMS &amp; IISER still struggle for the lack of facu… https://t.co/UDEDq6uMpT
391,1655113244347080704,2023-05-07 07:32:02+00:00,@bts_simp4life_ Girl didn't you heard of AIIMS 😭
392,1655112023901102081,2023-05-07 07:27:11+00:00,"RT @Newsumindia: Hybrid education is way forward for UG, PG medical education: AIIMS Delhi https://t.co/zl0HXWclw3"
393,1655111824491319298,2023-05-07 07:26:24+00:00,"RT @NagarajuSreekar: @vsj_ind @Eatala_Rajender AIIMS was promised during Bifurcation Act. I am also asking the same question, How come Eete…"
394,1655111395095232512,2023-05-07 07:24:41+00:00,"RT @Newsumindia: Hybrid education is way forward for UG, PG medical education: AIIMS Delhi https://t.co/zl0HXWclw3"
395,1655111331635425281,2023-05-07 07:24:26+00:00,RT @askdheeraj: Amazing discussion on #nutrition on #TribalHealth at National Summit on Tribal Health at @deoghar_aiims. Prof NK Arora is t…
396,1655111169114341376,2023-05-07 07:23:47+00:00,"RT @NEETPG2024: Hello🙋‍♂️ 🙋‍♀️ #Doctors #MedTwitter
How was the #INICET Exam ..⁉️
#aiims #inicet2023 #NEETPG 
#NEETPG23 #NEETPG2024 #MBBS #…"
397,1655110925270261761,2023-05-07 07:22:49+00:00,"RT @NEETPG2024: Hello🙋‍♂️ 🙋‍♀️ #Doctors #MedTwitter
How was the #INICET Exam ..⁉️
#aiims #inicet2023 #NEETPG 
#NEETPG23 #NEETPG2024 #MBBS #…"
398,1655110715513139203,2023-05-07 07:21:59+00:00,"RT @MandarSawant184: @marinebharat Two wishes,

1. AIIMS type hospitals in every LS constituency (6 minimum). Create one every two years. O…"
399,1655110613058871296,2023-05-07 07:21:35+00:00,"RT @KIITUniversity: Our heartfelt congratulations to #KIITians Anurag Samantaray, Asish Mohapatra, and Ayush Mohapatra from the KIIT School…"
400,1655110576807505921,2023-05-07 07:21:26+00:00,"@Jithend69422290 Aiims bibi nagar. 
Every parliament constituency is sanctioned one medical college. Telangana hasn't given any proposal."
